,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New,Market Value New
0,0,2231,"World Cup Qualifiers, Africa, 2026",Mozambique vs Algeria,19-11-2023,Algeria,DZ,2023,SUCCESS,Amine Gouiri,35000000.0,True,Found in Curr Season,False,Amine Gouiri,A Gouiri,single,Done,35000000
1,1,2234,"World Cup Qualifiers, Africa, 2026",Zimbabwe vs Nigeria,19-11-2023,Nigeria,NG,2023,SUCCESS,Nathan Tella,23000000.0,True,Found in Curr Season,False,Nathan Tella,N Tella,single,Done,23000000
2,2,3647,"Gold Cup, 2013",Martinique vs Mexico,14-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,K Olimpa,none,Done,0
3,3,3647,"Gold Cup, 2013",Martinique vs Mexico,14-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,G Arnolin,none,Done,0
4,4,3647,"Gold Cup, 2013",Martinique vs Mexico,14-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Babin,none,Done,0
5,5,3648,"Gold Cup, 2013",Canada vs Martinique,07-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,K Olimpa,none,Done,0
6,6,3648,"Gold Cup, 2013",Canada vs Martinique,07-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,G Arnolin,none,Done,0
7,7,3648,"Gold Cup, 2013",Canada vs Martinique,07-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Babin,none,Done,0
8,8,3663,"Gold Cup, 2013",Panama vs Martinique,12-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,K Olimpa,none,Done,0
9,9,3663,"Gold Cup, 2013",Panama vs Martinique,12-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,G Arnolin,none,Done,0
10,10,3663,"Gold Cup, 2013",Panama vs Martinique,12-07-2013,Martinique,MQ,2013,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Babin,none,Done,0
11,11,2203,"World Cup Qualifiers, Africa, 2026",Algeria vs Somalia,16-11-2023,Algeria,DZ,2023,SUCCESS,Amine Gouiri,35000000.0,True,Found in Curr Season,False,Amine Gouiri,A Gouiri,single,Done,35000000
12,12,2773,"World Cup Qualifiers, Europe, 2014",San Marino vs England,22-03-2013,England,EN,2013,SUCCESS,Joleon Lescott,13800000.0,True,Only Before,False,Joleon Lescott,J Lescott,none,Done,13800000
13,13,3794,"Gold Cup, 2023",Costa Rica vs Martinique,05-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,R Labonne,none,Done,0
14,14,3794,"Gold Cup, 2023",Costa Rica vs Martinique,05-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,F Poulolo,none,Done,0
15,15,3794,"Gold Cup, 2023",Costa Rica vs Martinique,05-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Rivierez,none,Done,0
16,16,3794,"Gold Cup, 2023",Costa Rica vs Martinique,05-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,P Burner,none,Done,0
17,17,3794,"Gold Cup, 2023",Costa Rica vs Martinique,05-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,B Labeau,none,Done,0
18,18,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,D Rouyard,none,Done,0
19,19,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,M Alphonse,none,Done,0
20,20,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,C Avinel,none,Done,0
21,21,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,A Gravillon,none,Done,0
22,22,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,A Plumain,none,Done,0
23,23,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Leborgne,none,Done,0
24,24,3797,"Gold Cup, 2023",Guadeloupe vs Guatemala,05-07-2023,Guadeloupe,GP,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,T Ambrose,none,Done,0
25,25,3803,"Gold Cup, 2023",Martinique vs Panama,01-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,T De Percin,none,Done,0
26,26,3803,"Gold Cup, 2023",Martinique vs Panama,01-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,F Poulolo,none,Done,0
27,27,3803,"Gold Cup, 2023",Martinique vs Panama,01-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Mexique,none,Done,0
28,28,3803,"Gold Cup, 2023",Martinique vs Panama,01-07-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,B Labeau,none,Done,0
29,29,3807,"Gold Cup, 2023",El Salvador vs Martinique,27-06-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,R Labonne,none,Done,0
30,30,3807,"Gold Cup, 2023",El Salvador vs Martinique,27-06-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,F Poulolo,none,Done,0
31,31,3807,"Gold Cup, 2023",El Salvador vs Martinique,27-06-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,J Rivierez,none,Done,0
32,32,3807,"Gold Cup, 2023",El Salvador vs Martinique,27-06-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,P Burner,none,Done,0
33,33,3807,"Gold Cup, 2023",El Salvador vs Martinique,27-06-2023,Martinique,MQ,2023,FAIL - NO DATA,0,0.0,True,Online Lookup Required,False,0,B Labeau,none,Done,0
34,34,1334,"Olympics, 2016",Sweden vs Colombia,2016-08-04,Colombia,CO,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Dorlan Pabón,Olympic,Done,0
35,35,1337,"Olympics, 2016",Japan vs Colombia,2016-08-07,Colombia,CO,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Dorlan Pabón,Olympic,Done,0
36,36,1339,"Olympics, 2016",Colombia vs Nigeria,2016-08-10,Colombia,CO,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Dorlan Pabón,Olympic,Done,0
37,37,1340,"Olympics, 2016",Mexico vs Germany,2016-08-04,Germany,DE,2016,SUCCESS,Jeremy Toljan,3500000.0,True,Found in Curr Season,False,Jeremy Toljan,Jeremy Toljan,Olympic,Done,3500000
38,38,1340,"Olympics, 2016",Mexico vs Germany,2016-08-04,Germany,DE,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Davie Selke,Olympic,Done,0
39,39,1343,"Olympics, 2016",Germany vs South Korea,2016-08-07,Germany,DE,2016,SUCCESS,Jeremy Toljan,3500000.0,True,Found in Curr Season,False,Jeremy Toljan,Jeremy Toljan,Olympic,Done,3500000
40,40,1343,"Olympics, 2016",Germany vs South Korea,2016-08-07,Germany,DE,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Davie Selke,Olympic,Done,0
41,41,1344,"Olympics, 2016",Germany vs Fiji,2016-08-10,Germany,DE,2016,SUCCESS,Jeremy Toljan,3500000.0,True,Found in Curr Season,False,Jeremy Toljan,Jeremy Toljan,Olympic,Done,3500000
42,42,1346,"Olympics, 2016",Honduras vs Algeria,2016-08-04,Algeria,DZ,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Rachid Aït-Atmane,Olympic,Done,0
43,43,1347,"Olympics, 2016",Portugal vs Argentina,2016-08-04,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tobias Figueiredo,Olympic,Done,0
44,44,1347,"Olympics, 2016",Portugal vs Argentina,2016-08-04,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tomás Podstawski,Olympic,Done,0
45,45,1347,"Olympics, 2016",Portugal vs Argentina,2016-08-04,Portugal,PT,2016,SUCCESS,Fernando Fonseca,650000.0,True,Found in Curr Season,False,Fernando Fonseca,Fernando Fonseca,Olympic,Done,650000
46,46,1347,"Olympics, 2016",Portugal vs Argentina,2016-08-04,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Salvador Agra,Olympic,Done,0
47,47,1348,"Olympics, 2016",Honduras vs Portugal,2016-08-07,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tobias Figueiredo,Olympic,Done,0
48,48,1348,"Olympics, 2016",Honduras vs Portugal,2016-08-07,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tomás Podstawski,Olympic,Done,0
49,49,1348,"Olympics, 2016",Honduras vs Portugal,2016-08-07,Portugal,PT,2016,SUCCESS,Fernando Fonseca,650000.0,True,Found in Curr Season,False,Fernando Fonseca,Fernando Fonseca,Olympic,Done,650000
50,50,1348,"Olympics, 2016",Honduras vs Portugal,2016-08-07,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Salvador Agra,Olympic,Done,0
51,51,1349,"Olympics, 2016",Argentina vs Algeria,2016-08-07,Algeria,DZ,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Rachid Aït-Atmane,Olympic,Done,0
52,52,1351,"Olympics, 2016",Algeria vs Portugal,2016-08-10,Portugal,PT,2016,SUCCESS,Paulo Henrique,250000.0,True,Found in Curr Season,False,Paulo Henrique,Paulo Henrique,Olympic,Done,250000
53,53,1351,"Olympics, 2016",Algeria vs Portugal,2016-08-10,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tomás Podstawski,Olympic,Done,0
54,54,1351,"Olympics, 2016",Algeria vs Portugal,2016-08-10,Portugal,PT,2016,SUCCESS,Pité,350000.0,True,Found in Curr Season,False,Pité,Pité,Olympic,Done,350000
55,55,1352,"Olympics, 2016",Portugal vs Germany,2016-08-13,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tobias Figueiredo,Olympic,Done,0
56,56,1352,"Olympics, 2016",Portugal vs Germany,2016-08-13,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Tomás Podstawski,Olympic,Done,0
57,57,1352,"Olympics, 2016",Portugal vs Germany,2016-08-13,Portugal,PT,2016,SUCCESS,Fernando Fonseca,650000.0,True,Found in Curr Season,False,Fernando Fonseca,Fernando Fonseca,Olympic,Done,650000
58,58,1352,"Olympics, 2016",Portugal vs Germany,2016-08-13,Portugal,PT,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Salvador Agra,Olympic,Done,0
59,59,1352,"Olympics, 2016",Portugal vs Germany,2016-08-13,Germany,DE,2016,SUCCESS,Jeremy Toljan,3500000.0,True,Found in Curr Season,False,Jeremy Toljan,Jeremy Toljan,Olympic,Done,3500000
60,60,1352,"Olympics, 2016",Portugal vs Germany,2016-08-13,Germany,DE,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Davie Selke,Olympic,Done,0
61,61,1355,"Olympics, 2016",Brazil vs Colombia,2016-08-13,Colombia,CO,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Dorlan Pabón,Olympic,Done,0
62,62,1357,"Olympics, 2016",Nigeria vs Germany,2016-08-17,Germany,DE,2016,SUCCESS,Jeremy Toljan,3500000.0,True,Found in Curr Season,False,Jeremy Toljan,Jeremy Toljan,Olympic,Done,3500000
63,63,1357,"Olympics, 2016",Nigeria vs Germany,2016-08-17,Germany,DE,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Davie Selke,Olympic,Done,0
64,64,1359,"Olympics, 2016",Brazil vs Germany,2016-08-20,Germany,DE,2016,SUCCESS,Jeremy Toljan,3500000.0,True,Found in Curr Season,False,Jeremy Toljan,Jeremy Toljan,Olympic,Done,3500000
65,65,1359,"Olympics, 2016",Brazil vs Germany,2016-08-20,Germany,DE,2016,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Davie Selke,Olympic,Done,0
66,66,1361,"Olympics, 2020",Mexico vs France,2021-07-22,France,FR,2021,SUCCESS,Paul Bernardoni,7000000.0,True,Found in Curr Season,False,Paul Bernardoni,Paul Bernardoni,Olympic,Done,7000000
67,67,1361,"Olympics, 2020",Mexico vs France,2021-07-22,France,FR,2021,SUCCESS,Pierre Kalulu,28000000.0,True,Found in Curr Season,False,Pierre Kalulu,Pierre Kalulu,Olympic,Done,28000000
68,68,1361,"Olympics, 2020",Mexico vs France,2021-07-22,France,FR,2021,SUCCESS,Téji Savanier,12000000.0,True,Found in Curr Season,False,Téji Savanier,Téji Savanier,Olympic,Done,12000000
69,69,1361,"Olympics, 2020",Mexico vs France,2021-07-22,France,FR,2021,SUCCESS,Lucas Tousart,9000000.0,True,Found in Curr Season,False,Lucas Tousart,Lucas Tousart,Olympic,Done,9000000
70,70,1361,"Olympics, 2020",Mexico vs France,2021-07-22,France,FR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Enzo Le Fée,Olympic,Done,0
71,71,1361,"Olympics, 2020",Mexico vs France,2021-07-22,France,FR,2021,SUCCESS,Arnaud Nordin,4000000.0,True,Found in Curr Season,False,Arnaud Nordin,Arnaud Nordin,Olympic,Done,4000000
72,72,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,Paul Bernardoni,7000000.0,True,Found in Curr Season,False,Paul Bernardoni,Paul Bernardoni,Olympic,Done,7000000
73,73,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,Pierre Kalulu,28000000.0,True,Found in Curr Season,False,Pierre Kalulu,Pierre Kalulu,Olympic,Done,28000000
74,74,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Niels Nkounkou,Olympic,Done,0
75,75,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,Téji Savanier,12000000.0,True,Found in Curr Season,False,Téji Savanier,Téji Savanier,Olympic,Done,12000000
76,76,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,Lucas Tousart,9000000.0,True,Found in Curr Season,False,Lucas Tousart,Lucas Tousart,Olympic,Done,9000000
77,77,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,Nathanaël Mbuku,8000000.0,True,Found in Curr Season,False,Nathanaël Mbuku,Nathanaël Mbuku,Olympic,Done,8000000
78,78,1363,"Olympics, 2020",France vs South Africa,2021-07-25,South Africa,ZA,2021,SUCCESS,Kobamelo Kodisang,300000.0,True,Found in Curr Season,False,Kobamelo Kodisang,Kobamelo Kodisang,Olympic,Done,300000
79,79,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,Paul Bernardoni,7000000.0,True,Found in Curr Season,False,Paul Bernardoni,Paul Bernardoni,Olympic,Done,7000000
80,80,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,Timothée Pembélé,6000000.0,True,Found in Curr Season,False,Timothée Pembélé,Timothée Pembélé,Olympic,Done,6000000
81,81,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,Pierre Kalulu,28000000.0,True,Found in Curr Season,False,Pierre Kalulu,Pierre Kalulu,Olympic,Done,28000000
82,82,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Alexis Beka Beka,Olympic,Done,0
83,83,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,Téji Savanier,12000000.0,True,Found in Curr Season,False,Téji Savanier,Téji Savanier,Olympic,Done,12000000
84,84,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,Lucas Tousart,9000000.0,True,Found in Curr Season,False,Lucas Tousart,Lucas Tousart,Olympic,Done,9000000
85,85,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,SUCCESS,Ivan Kamberipa,60000.0,True,Used Season Before * 1.2 But Had Both,False,Ivan Kamberipa,I Kamberipa,none,Done,60000
86,86,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,SUCCESS,Charles Hambira,40000.0,True,Used Season Before * .8 But Had Both,False,Charles Hambira,C Hambira,none,Done,40000
87,87,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,SUCCESS,Denzil Haoseb,160000.0,True,Used Season Before * .8 But Had Both,False,Denzil Haoseb,D Haoseb,none,Done,160000
88,88,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,SUCCESS,Alfeus Handura,0.0,True,Only Before X,False,Alfeus Handura,A Handura,none,Done,0
89,89,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Eritrea,ER,2019,SUCCESS,Henok Goitom,600000.0,True,Found in Curr Season,False,Henok Goitom,Henok Goitom,none,Done,600000
90,90,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,SUCCESS,Larry Horaeb,75000.0,True,Used Average of Season Before and After,False,Larry Horaeb,L Horaeb,none,Done,75000
91,91,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,SUCCESS,Aprocius Petrus,0.0,True,Only After X,False,Aprocius Petrus,A Petrus,none,Done,0
92,92,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,SUCCESS,Immanuel Heita,0.0,True,Only After X,False,Immanuel Heita,I Heita,none,Done,0
93,93,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,SUCCESS,Marcel Papama,40000.0,True,Used Season After * .8 But Had Both,False,Marcel Papama,M Papama,none,Done,40000
94,94,1366,"Olympics, 2020",South Africa vs Mexico,2021-07-28,South Africa,ZA,2021,SUCCESS,Kobamelo Kodisang,300000.0,True,Found in Curr Season,False,Kobamelo Kodisang,Kobamelo Kodisang,Olympic,Done,300000
95,95,1374,"Olympics, 2020",Argentina vs Australia,2021-07-22,Argentina,AR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Hernán de la Fuente,Olympic,Done,0
96,96,1374,"Olympics, 2020",Argentina vs Australia,2021-07-22,Argentina,AR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Santiago Colombatto,Olympic,Done,0
97,97,1375,"Olympics, 2020",Egypt vs Argentina,2021-07-25,Argentina,AR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Hernán de la Fuente,Olympic,Done,0
98,98,1375,"Olympics, 2020",Egypt vs Argentina,2021-07-25,Argentina,AR,2021,FAIL - LARGE,Martín Payero,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Martín Payero,Olympic,Done,0
99,99,1380,"Olympics, 2020",Brazil vs Germany,2021-07-22,Germany,DE,2021,SUCCESS,Amos Pieper,5000000.0,True,Found in Curr Season,False,Amos Pieper,Amos Pieper,Olympic,Done,5000000
100,100,1380,"Olympics, 2020",Brazil vs Germany,2021-07-22,Germany,DE,2021,SUCCESS,Arne Maier,5500000.0,True,Found in Curr Season,False,Arne Maier,Arne Maier,Olympic,Done,5500000
101,101,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,Amos Pieper,5000000.0,True,Found in Curr Season,False,Amos Pieper,Amos Pieper,Olympic,Done,5000000
102,102,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,Arne Maier,5500000.0,True,Found in Curr Season,False,Arne Maier,Arne Maier,Olympic,Done,5500000
103,103,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,Eduard Löwen,2000000.0,True,Found in Curr Season,False,Eduard Löwen,Eduard Löwen,Olympic,Done,2000000
104,104,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,Ragnar Ache,1500000.0,True,Found in Curr Season,False,Ragnar Ache,Ragnar Ache,Olympic,Done,1500000
105,105,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,Cedric Teuchert,900000.0,True,Found in Curr Season,False,Cedric Teuchert,Cedric Teuchert,Olympic,Done,900000
106,106,1384,"Olympics, 2020",Germany vs Ivory Coast,2021-07-28,Germany,DE,2021,SUCCESS,Arne Maier,5500000.0,True,Found in Curr Season,False,Arne Maier,Arne Maier,Olympic,Done,5500000
107,107,1384,"Olympics, 2020",Germany vs Ivory Coast,2021-07-28,Germany,DE,2021,SUCCESS,Ragnar Ache,1500000.0,True,Found in Curr Season,False,Ragnar Ache,Ragnar Ache,Olympic,Done,1500000
108,108,2883,"World Cup Qualifiers, Europe, 2014",Montenegro vs England,26-03-2013,England,EN,2013,SUCCESS,Joleon Lescott,13800000.0,True,Only Before,False,Joleon Lescott,J Lescott,none,Done,13800000
109,109,2894,"World Cup Qualifiers, Europe, 2014",Liechtenstein vs Slovakia,07-06-2013,Slovakia,SK,2013,SUCCESS,Marek Sapara,3600000.0,True,Only Before,False,Marek Sapara,M Sapara,none,Done,3600000
110,110,2907,"World Cup Qualifiers, Europe, 2014",Poland vs Ukraine,22-03-2013,Poland,PL,2013,SUCCESS,Sebastian Boenisch,3300000.0,True,Only Before,False,Sebastian Boenisch,S Boenisch,none,Done,3300000
